mediaid,url
eq50,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Cappuccino&artist=The+Knux&bucket=audio_summary
gq27,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shiller&artist=Ratatat&bucket=audio_summary
gzpz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Paris+Four+Hundred+%28Etienne+De+Cr%C3%A9cy+Remix%29&artist=Mylo&bucket=audio_summary
hcr9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Baby+%28Breakbot+Remix%29&artist=Pnau&bucket=audio_summary
hptp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Digital+Love&artist=Alphabeat%2C+FrankMusik+and+Leon+Jean-Marie&bucket=audio_summary
hv6n,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sunshine&artist=CocoRosie&bucket=audio_summary
j17x,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Robo+Tussin+feat.+Lil+Wayne.aif+15.41.55PM&artist=Flying+Lotus&bucket=audio_summary
j3n8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Prayer&artist=KiD+CuDi&bucket=audio_summary
j6kn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I%27m+A+Lady+%28Diplo+Mix+Ft+Amanda+Blank%29&artist=Santogold&bucket=audio_summary
je9g,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Cheap+and+Cheerful+%28SebastiAn+Remix%29&artist=The+Kills&bucket=audio_summary
jgex,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sex+On+Fire&artist=Kings+Of+Leon&bucket=audio_summary
jtsc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Death+%28Crystal+Castles+Remix%29&artist=White+Lies&bucket=audio_summary
kabk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bruises&artist=Chairlift&bucket=audio_summary
kgqy,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Electric+Feel+%28MGMT+COVER%29&artist=Katy+Perry&bucket=audio_summary
kjm4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Ottoman&artist=Vampire+Weekend&bucket=audio_summary
kkj9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=A+Fifth+of+Beethoven+%28Soulwax+Remix%29&artist=Walter+Murphy+%26+The+Big+Apple+Band&bucket=audio_summary
kq1z,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Cold+Dust+Girl&artist=Hey+Champ&bucket=audio_summary
kt7a,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=John+And+Anne&artist=Lights+On&bucket=audio_summary
ma8d,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Paris+%28feat.+Au+Revoir+Simone%29+%28Aeroplane+Remix%29&artist=Friendly+Fires&bucket=audio_summary
mqap,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Daylight&artist=Matt+%26+Kim&bucket=audio_summary
mrhv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Who+You+Gonna+Run+To%3F&artist=Solid+Gold&bucket=audio_summary
mswq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Mykonos&artist=Fleet+Foxes&bucket=audio_summary
mtkg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Kids+Don%27t+Stand+A+Chance+%28Chromeo+Remix%29&artist=Vampire+Weekend&bucket=audio_summary
mxq0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=5+Years+Time&artist=Noah+And+The+Whale&bucket=audio_summary
n5pa,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=3+Little+Words&artist=Frankmusik&bucket=audio_summary
n6m3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Little+Lion+Man&artist=Mumford+%26+Sons&bucket=audio_summary
n8r6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Going+Back+To+Dani+%28Notorious+B.I.G.+vs.+Red+Hot+Chili+Peppers%29&artist=Victor+Menegaux&bucket=audio_summary
p6r0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=If+I+Had+A+Heart+%28Fuck+Buttons+Remix%29&artist=Fever+Ray&bucket=audio_summary
p8gq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Mirando+%28Animal+Collective+remix%29&artist=Ratatat&bucket=audio_summary
p8k5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1517&artist=The+Whitest+Boy+Alive&bucket=audio_summary
pdpr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Happy+Up+Here&artist=R%C3%B6yksopp&bucket=audio_summary
pe12,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Not+A+Robot%2C+But+A+Ghost&artist=Andrew+Bird&bucket=audio_summary
pg78,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Ghost+Under+Rocks+%28Passion+Pit+Mix%29&artist=Ra+Ra+Riot&bucket=audio_summary
pr7d,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Happy+Up+Here+%28Boys+Noize+Remix%29&artist=R%C3%B6yksopp&bucket=audio_summary
ptrz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Happy+Up+Here+%28Datassette+Remix%29&artist=Royksopp&bucket=audio_summary
q3ke,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hi-Fi&artist=M.+Ward&bucket=audio_summary
q66h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Kids+Don%27t+Stand+A+Chance&artist=Vampire+Weekend&bucket=audio_summary
q92d,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Crack+A+Bottle+%28DiscoTech+Remix%29&artist=Eminem&bucket=audio_summary
qbbg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hey+Ya&artist=Obadiah+Parker&bucket=audio_summary
qc6a,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Animal&artist=Miike+Snow&bucket=audio_summary
qdje,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=To+Live+Is+To+Fly&artist=Townes+Van+Zandt&bucket=audio_summary
qe9q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Dat+New+New+%28VIKING+Remix%29&artist=Kid+Cudi&bucket=audio_summary
qmdh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Love+Like+a+Sunset&artist=Phoenix&bucket=audio_summary
qp90,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1901&artist=Phoenix&bucket=audio_summary
qp9f,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Two+Weeks&artist=Grizzly+Bear&bucket=audio_summary
qsy1,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Fucking+Bleed+Purple+And+Gold&artist=Super+Mash+Bros.&bucket=audio_summary
qxfq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Reeling&artist=Passion+Pit&bucket=audio_summary
qymc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hot+Boyz+%28W%2F+Dear+Nora%29&artist=Casiotone+For+The+Painfully+Alone&bucket=audio_summary
r37c,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Percussion+Gun&artist=White+Rabbits&bucket=audio_summary
r3xt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Good+Ol%27+Fashion+Rump+Shaker+%28Beastie+Boys+vs+Matt+%26+Kim%29&artist=The+Hood+Internet&bucket=audio_summary
r4gh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hands+Off+My+Cash%2C+Monty&artist=Two+Door+Cinema+Club&bucket=audio_summary
r6j7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Kids+%28Feat.+MGMT%29&artist=Chiddy+Bang&bucket=audio_summary
r80g,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Killers+Remix+Dude%21&artist=DJDT&bucket=audio_summary
rb48,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wake+Up+%28alternate+version%29&artist=Arcade+Fire&bucket=audio_summary
rbgk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hey+You&artist=Pony+Pony+Run+Run&bucket=audio_summary
rh43,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Remember+%28Radio+Edit%29&artist=Deadmau5+%26+Kaskade&bucket=audio_summary
rhqc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Two+Weeks+Of+Hip+Hop+%28Dead+Prez+vs+Grizzly+Bear%29&artist=The+Hood+Internet&bucket=audio_summary
rhs4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Glock+Nines+%28Ratatat+Remix%29&artist=Jay-Z+%26+Beanie+Sigel&bucket=audio_summary
rkfh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Little+Secrets&artist=Passion+Pit&bucket=audio_summary
rknb,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Osaka+Loop+Line&artist=Discovery&bucket=audio_summary
rm01,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1901+%28Customised+by+DLID%29&artist=Phoenix&bucket=audio_summary
rmg6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Comfortable+Up+Here+%28Lil+Wayne+vs+R%C3%B6yksopp%29&artist=The+Hood+Internet&bucket=audio_summary
rp9h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lisztomania+%28Classixx+Version%29&artist=Phoenix&bucket=audio_summary
rppc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Help+I%27m+Alive+%28The+Twelves+Remix%29&artist=Metric&bucket=audio_summary
rram,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=It%27s+Thunder+And+It%27s+Lightning&artist=We+Were+Promised+Jetpacks&bucket=audio_summary
rtw7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Let+Your+Love+Grow+Tall&artist=Passion+Pit&bucket=audio_summary
rxp3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Little+Girl+%28w%2F+Julian+Casablancas%29&artist=Danger+Mouse+%26+Sparklehorse&bucket=audio_summary
ry1x,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Baby&artist=The+Phenomenal+Handclap+Band&bucket=audio_summary
s2er,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=What+More+Can+I+Say&artist=Jay-Z%2FDanger+Mouse&bucket=audio_summary
s486,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lisztomania&artist=Phoenix&bucket=audio_summary
s8px,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Confusion+Girl+%28Don+Diablo+loves+to+slowdance+remix%29&artist=Frankmusik&bucket=audio_summary
saem,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Psychic+City+%28Voodoo+City%29&artist=YACHT&bucket=audio_summary
scx3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Jeffer&artist=Boys+Noize&bucket=audio_summary
sg2z,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You%27ll+Find+A+Way+Player+%28feat.+Andre+3000+%26+Bun+B%29&artist=Santigold&bucket=audio_summary
sgnw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Truth+%28feat.+Passion+Pit%29&artist=Chiddy+Bang&bucket=audio_summary
sh97,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Beaches+and+Friends+%28Hey+Champ+Remix%29&artist=French+Horn+Rebellion&bucket=audio_summary
shb4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Silvia&artist=Miike+Snow&bucket=audio_summary
shb9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Song+for+No+One&artist=Miike+Snow&bucket=audio_summary
sk35,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=When+They+Fight%2C+They+Fight&artist=Generationals&bucket=audio_summary
skyq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Can%27t+Shake+Your+Love&artist=The+Knocks&bucket=audio_summary
smgf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Swing+Tree&artist=Discovery&bucket=audio_summary
smrx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Carby+%28Feat.+Ezra+Koenig+of+Vampire+Weekend%29&artist=Discovery&bucket=audio_summary
smtq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Face+to+Face+%28Night+Drugs+Rework%29&artist=Daft+Punk&bucket=audio_summary
spgz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Warp+%28Blaze+Tripp+Remix%29&artist=Bloody+Beetroots&bucket=audio_summary
sphq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lisztomania+%28Star+Guitar+Remix%29&artist=Phoenix&bucket=audio_summary
spj8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Our+House+%28prod+HERBIE+WEST%29&artist=Tatsu&bucket=audio_summary
spja,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Semilla&artist=Tatsu&bucket=audio_summary
sps5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Somewhere+In+Newhall&artist=Bedroom+Walls&bucket=audio_summary
sq3a,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Nothing+Changes&artist=Saxon+Shore&bucket=audio_summary
sq55,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shining+Down&artist=Lupe+Fiasco+Feat.+Matthew+Santos&bucket=audio_summary
sqdg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=5B+-+1979+%28GlowTape%21%27s+2009+Remix%29&artist=Smashing+Pumpkins&bucket=audio_summary
sqjv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=His+Majesty+King+Raam&artist=Lemon+Jelly&bucket=audio_summary
sqnx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=For+Keeps&artist=The+Gossip&bucket=audio_summary
sqpk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=So+Insane&artist=Discovery&bucket=audio_summary
sqqv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Use+Somebody+%28CHEW+FU+Festival+Fix%29&artist=Kings+Of+Leon+vs+Chew+Fu&bucket=audio_summary
sr4e,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=If+You+Wanna&artist=E-603&bucket=audio_summary
sr4g,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hey+Shorty&artist=E-603&bucket=audio_summary
srm4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=She+Came+Along+%28Reup+Club%29&artist=Sharam+ft.+KiD+CuDi&bucket=audio_summary
ssda,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Deli&artist=Delorean&bucket=audio_summary
ssqz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+People%27s+Homecoming+%28Kanye&artist=CJ+Milli&bucket=audio_summary
ssy8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Yeah+Yeah+%28Flosstradamus+Remix%29&artist=Matt+%26+Kim&bucket=audio_summary
ssza,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=15+Rather+Be+With+You+%28Vagina+Is+For+Lovers%29+f.+J+Cole+%26+Currensy+%28prod+9th+Wonder%29&artist=Wale&bucket=audio_summary
stqx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Let%27s+Go+Surfing&artist=The+Drums&bucket=audio_summary
sxxg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Billie+Wildcat+Jean+%28Michael+Jackson+vs+Ratatat%29&artist=The+Hood+Internet&bucket=audio_summary
symq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Want+You+Back+feat.+Lil+Wayne&artist=Michael+Jackson+%26+Cookin%27+Soul&bucket=audio_summary
syn4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Heartbreaker+%28feat.+John+Legend%29&artist=MSTRKRFT&bucket=audio_summary
syn9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Livin+The+Dream+%28I%27m+On+A+Float%29&artist=Super+Mash+Bros.&bucket=audio_summary
t5hf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Cosmic+Love&artist=Florence+%2B+The+Machine&bucket=audio_summary
t5nj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=In+Search+Of&artist=Miike+Snow&bucket=audio_summary
t624,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=4.AWESOME+FEAT+THE+COOL+KIDS&artist=The+Bloody+Beetroots&bucket=audio_summary
t6a3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bulletproof+%28Larry+Tee+%26+Alexander+Technique+Blogula+Remix%29&artist=La+Roux&bucket=audio_summary
t6f6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Rapper%27s+Delight+%28Van+She+Tech+remix%29&artist=Dan+The+Automator&bucket=audio_summary
t6pv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Justice+For+Billie+Jean+%28justice+vs.+michael+jackson%29+DJ+Schmolli&artist=Michael+Jackson&bucket=audio_summary
t6xv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Don%27t+Trust+Me+%28Remix%29+%28Dirty%29&artist=3oh%213+feat.+KiD+CuDi+%28Benny+Blanco%29&bucket=audio_summary
t7gk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Make+The+Loop+Say+Aye+%28OJ+Da+Juiceman+vs+Discovery%29&artist=The+Hood+Internet&bucket=audio_summary
t7ng,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Good+Times+Roll+Pt+2&artist=RJD2&bucket=audio_summary
t7pw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sixteen&artist=The+Heavy&bucket=audio_summary
t97p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Heartbreaker+%28Wolfgang+Gartner+remix%29&artist=MSTRKRFT+feat.+John+Legend&bucket=audio_summary
t9w2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Money+Folder+%28Four+Tet+Remix%29&artist=Madvillain&bucket=audio_summary
t9ws,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Blue+Lips&artist=Regina+Spektor&bucket=audio_summary
t9ww,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shirley+You+Can%27t+Be+Serious&artist=Alex+Metric&bucket=audio_summary
tb9n,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Destrokk&artist=MGMT&bucket=audio_summary
tbe2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Like+A+Virgin+%28Madonna+Cover%29&artist=Ryan+Adams&bucket=audio_summary
tbhd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Amanda+Blank+-+Might+Like+You+Better+%28RADIO+KROME+Remix%29&artist=RADIO+KROME&bucket=audio_summary
td31,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=She+Loves+Everybody+%28Pance+Party+Remix%29&artist=Chester+French&bucket=audio_summary
tedp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Home&artist=Edward+Sharpe+%26+The+Magnetic+Zeros&bucket=audio_summary
tefc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Mrs.+Cold&artist=Kings+Of+Convenience&bucket=audio_summary
tet1,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Song+2+%28Vengeance+Remix%29&artist=Blur&bucket=audio_summary
texx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Walkabout&artist=Atlas+Sound&bucket=audio_summary
tg8y,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Moar+Face+%28O-GOD+edit%29&artist=Deadmau5+vs+2livecrew&bucket=audio_summary
tgsm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Boat+Behind&artist=Kings+of+Convenience&bucket=audio_summary
tjvw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=He+Got+Game&artist=Public+Enemy&bucket=audio_summary
tn1m,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Twisted+Thoughts&artist=Kinetic+Stereokids&bucket=audio_summary
tqc7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Don%27t+Know+What+I+Can+Save+You+From+%28R%C3%B6yksopp+Remix%29&artist=Kings+of+Convenience&bucket=audio_summary
trt6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hot+Love+Drama&artist=MGMT&bucket=audio_summary
tvpf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Only+If+You+Run&artist=Julian+Plenti&bucket=audio_summary
tw2n,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Don%27t+Know+What+I+Can+Save+You+From&artist=Kings+Of+Convenience&bucket=audio_summary
tw6k,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=where+did+our+love+go%3F+%28quarterbar+redo%29&artist=The+Supremes&bucket=audio_summary
ty1e,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wake+Up+%28feat.+Frankmusik%29&artist=Acid+Girls&bucket=audio_summary
ty42,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Young+Folks+%28Diplo+Youngest+Folks+Remix%29&artist=Diplo&bucket=audio_summary
tzvn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=There%27s+Too+Much+Love&artist=Belle+%26+Sebastian&bucket=audio_summary
